time,number,weekday,isRest,severity,priority,severity_num,priority_num,category,number,category,interval,,,
2004/6/9,200,4,0,3.98,0.205,29,10,3,,,,,,
2004/6/10,144,5,0,3.923611111,0.090277778,14,3,2,,,,,,
2004/6/11,144,6,0,3.930555556,0.25,17,8,2,,,,,,
2004/6/12,83,7,1,3.843373494,0.024096386,12,0,1,,,,,,
2004/6/13,85,1,1,4.023529412,0.082352941,11,2,1,,,,,,
2004/6/14,131,2,0,3.938931298,0.091603053,12,3,2,,,,,,
2004/6/15,260,3,0,3.969230769,0.119230769,24,7,3,,,,,,
2004/6/16,239,4,0,4.062761506,0.20083682,32,10,3,,,,,,
2004/6/17,194,5,0,3.974226804,0.159793814,22,7,3,,,,,,
2004/6/18,176,6,0,3.931818182,0.039772727,17,1,3,,,,,,
2004/6/19,134,7,1,3.694029851,0.134328358,13,4,2,,,,,,
2004/6/20,126,1,1,3.658730159,0.174603175,11,5,2,,,,,,
2004/6/21,186,2,0,3.913978495,0.204301075,16,10,3,,,,,,
2004/6/22,174,3,0,3.787356322,0.114942529,15,4,3,,,,,,
2004/6/23,188,4,0,4.021276596,0.122340426,22,4,3,,,,,,
2004/6/24,145,5,0,3.668965517,0.172413793,10,7,3,,,,,,
2004/6/25,128,6,0,3.859375,0.09375,16,3,2,,,,,,
2004/6/26,73,7,1,3.890410959,0.164383562,7,3,1,,,,,,
2004/6/27,82,1,1,3.804878049,0.097560976,8,2,1,,,,,,
2004/6/28,120,2,0,3.625,0.15,9,3,2,,,,,,
2004/6/29,189,3,0,3.91005291,0.206349206,25,10,3,,,,,,
2004/6/30,170,4,0,3.835294118,0.205882353,12,9,3,,,,,,
2004/7/1,180,5,0,3.783333333,0.088888889,18,4,3,,,,,,
2004/7/2,118,6,0,3.940677966,0.152542373,11,4,2,,,,,,
2004/7/3,91,7,1,3.835164835,0.120879121,12,2,1,,,,,,
2004/7/4,79,1,1,4.037974684,0.126582278,9,2,1,,,,,,
2004/7/5,140,2,0,3.785714286,0.085714286,12,3,2,,,,,,
2004/7/6,163,3,0,3.828220859,0.098159509,17,3,3,,,,,,
2004/7/7,200,4,0,3.61,0.06,18,3,3,,,,,,
2004/7/8,192,5,0,3.755208333,0.255208333,17,12,3,,,,,,
2004/7/9,198,6,0,3.717171717,0.217171717,18,10,3,,,,,,
2004/7/10,123,7,1,3.764227642,0.12195122,8,3,2,,,,,,
2004/7/11,131,1,1,3.870229008,0.389312977,16,14,2,,,,,,
2004/7/12,185,2,0,3.854054054,0.178378378,18,7,3,,,,,,
2004/7/13,156,3,0,3.794871795,0.147435897,19,6,3,,,,,,
2004/7/14,202,4,0,3.762376238,0.108910891,16,5,3,,,,,,
2004/7/15,162,5,0,3.858024691,0.216049383,13,9,3,,,,,,
2004/7/16,169,6,0,3.775147929,0.124260355,20,4,3,,,,,,
2004/7/17,121,7,1,3.785123967,0.20661157,15,6,2,,,,,,
2004/7/18,99,1,1,3.808080808,0.111111111,14,3,1,,,,,,
2004/7/19,164,2,0,3.829268293,0.158536585,18,6,3,,,,,,
2004/7/20,169,3,0,3.763313609,0.295857988,15,12,3,,,,,,
2004/7/21,174,4,0,3.925287356,0.183908046,16,8,3,,,,,,
2004/7/22,161,5,0,3.950310559,0.211180124,25,8,3,,,,,,
2004/7/23,125,6,0,3.704,0.136,11,4,2,,,,,,
2004/7/24,109,7,1,3.688073394,0.082568807,9,2,1,,,,,,
2004/7/25,89,1,1,3.865168539,0.056179775,9,1,1,,,,,,
2004/7/26,162,2,0,3.969135802,0.148148148,20,6,3,,,,,,
2004/7/27,142,3,0,3.802816901,0.154929577,18,5,2,,,,,,
2004/7/28,140,4,0,3.642857143,0.135714286,12,5,2,,,,,,
2004/7/29,163,5,0,3.742331288,0.122699387,20,5,3,,,,,,
2004/7/30,145,6,0,3.779310345,0.186206897,17,8,3,,,,,,
2004/7/31,79,7,1,3.683544304,0.050632911,9,1,1,,,,,,
2004/8/1,91,1,1,3.725274725,0.274725275,9,6,1,,,,,,
2004/8/2,131,2,0,3.877862595,0.114503817,15,3,2,,,,,,
2004/8/3,137,3,0,3.846715328,0.138686131,16,4,2,,,,,,
2004/8/4,151,4,0,3.794701987,0.132450331,14,4,3,,,,,,
2004/8/5,133,5,0,3.917293233,0.105263158,12,3,2,,,,,,
2004/8/6,130,6,0,3.969230769,0.061538462,18,2,2,,,,,,
2004/8/7,101,7,1,3.495049505,0,6,0,1,,,,,,
2004/8/8,97,1,1,3.742268041,0.041237113,8,1,1,,,,,,
2004/8/9,142,2,0,3.718309859,0.112676056,14,3,2,,,,,,
2004/8/10,146,3,0,3.773972603,0.095890411,13,3,3,,,,,,
2004/8/11,188,4,0,3.515957447,0.143617021,21,6,3,,,,,,
2004/8/12,142,5,0,3.936619718,0.084507042,21,3,2,,,,,,
2004/8/13,111,6,0,3.828828829,0.09009009,16,2,1,,,,,,
2004/8/14,71,7,1,3.746478873,0.098591549,7,1,1,,,,,,
2004/8/15,74,1,1,3.635135135,0.148648649,5,1,1,,,,,,
2004/8/16,104,2,0,3.980769231,0.105769231,10,3,1,,,,,,
2004/8/17,116,3,0,3.982758621,0.086206897,17,2,2,,,,,,
2004/8/18,144,4,0,3.965277778,0.159722222,18,5,2,,,,,,
2004/8/19,146,5,0,3.965753425,0.143835616,18,4,3,,,,,,
2004/8/20,133,6,0,3.887218045,0.090225564,16,3,2,,,,,,
2004/8/21,88,7,1,3.988636364,0.193181818,14,4,1,,,,,,
2004/8/22,88,1,1,3.727272727,0.227272727,7,4,1,,,,,,
2004/8/23,123,2,0,3.894308943,0.146341463,12,4,2,,,,,,
2004/8/24,132,3,0,3.757575758,0.128787879,11,4,2,,,,,,
2004/8/25,141,4,0,4.007092199,0.106382979,20,4,2,,,,,,
2004/8/26,133,5,0,3.789473684,0.15037594,14,4,2,,,,,,
2004/8/27,133,6,0,4.067669173,0.120300752,20,4,2,,,,,,
2004/8/28,75,7,1,3.72,0.12,8,2,1,,,,,,
2004/8/29,106,1,1,3.981132075,0.075471698,13,2,1,,,,,,
2004/8/30,90,2,0,3.8,0.122222222,11,3,1,,,,,,
2004/8/31,128,3,0,3.6640625,0.125,6,4,2,,,,,,
2004/9/1,115,4,0,3.782608696,0.12173913,9,3,2,,,,,,
2004/9/2,151,5,0,3.748344371,0.052980132,7,2,3,,,,,,
2004/9/3,115,6,0,3.852173913,0.12173913,14,3,2,,,,,,
2004/9/4,81,7,1,4,0.259259259,14,5,1,,,,,,
2004/9/5,67,1,1,3.76119403,0.059701493,9,1,1,,,,,,
2004/9/6,79,2,0,3.835443038,0.151898734,5,2,1,,,,,,
2004/9/7,154,3,0,3.707792208,0.12987013,10,3,3,,,,,,
2004/9/8,174,4,0,3.827586207,0.126436782,12,5,3,,,,,,
2004/9/9,139,5,0,3.54676259,0.021582734,5,1,2,,,,,,
2004/9/10,137,6,0,4.02189781,0.197080292,17,6,2,,,,,,
2004/9/11,92,7,1,3.576086957,0.163043478,7,3,1,,,,,,
2004/9/12,129,1,1,3.775193798,0.100775194,10,3,2,,,,,,
2004/9/13,170,2,0,3.770588235,0.064705882,9,3,3,,,,,,
2004/9/14,239,3,0,3.828451883,0.079497908,22,4,3,,,,,,
2004/9/15,266,4,0,3.763157895,0.105263158,31,7,3,,,,,,
2004/9/16,247,5,0,3.95951417,0.060728745,28,3,3,,,,,,
2004/9/17,195,6,0,3.856410256,0.015384615,20,1,3,,,,,,
2004/9/18,144,7,1,3.861111111,0.006944444,17,0,2,,,,,,
2004/9/19,150,1,1,3.72,0.02,12,1,3,,,,,,
2004/9/20,228,2,0,3.587719298,0.078947368,17,3,3,,,,,,
2004/9/21,209,3,0,3.56937799,0.114832536,20,5,3,,,,,,
2004/9/22,230,4,0,4.086956522,0.160869565,30,8,3,,,,,,
2004/9/23,205,5,0,3.863414634,0.07804878,15,3,3,,,,,,
2004/9/24,162,6,0,3.660493827,0.12962963,7,5,3,,,,,,
2004/9/25,106,7,1,3.820754717,0.028301887,10,1,1,,,,,,
2004/9/26,120,1,1,3.775,0.033333333,13,1,2,,,,,,
2004/9/27,156,2,0,3.717948718,0.147435897,9,4,3,,,,,,
2004/9/28,168,3,0,3.732142857,0.095238095,20,4,3,,,,,,
2004/9/29,175,4,0,3.8,0.114285714,19,4,3,,,,,,
2004/9/30,162,5,0,3.75308642,0.172839506,19,7,3,,,,,,
2004/10/1,157,6,0,3.675159236,0.089171975,15,3,3,,,,,,
2004/10/2,117,7,1,3.555555556,0.068376068,12,2,2,,,,,,
2004/10/3,101,1,1,4.207920792,0.089108911,13,2,1,,,,,,
2004/10/4,180,2,0,3.738888889,0.155555556,15,6,3,,,,,,
2004/10/5,174,3,0,3.747126437,0.097701149,18,4,3,,,,,,
2004/10/6,150,4,0,3.946666667,0.186666667,12,6,3,,,,,,
2004/10/7,156,5,0,4.044871795,0.179487179,20,6,3,,,,,,
2004/10/8,152,6,0,3.809210526,0.046052632,16,2,3,,,,,,
2004/10/9,123,7,1,3.829268293,0.195121951,15,5,2,,,,,,
2004/10/10,103,1,1,4.019417476,0.13592233,15,3,1,,,,,,
2004/10/11,164,2,0,3.798780488,0.152439024,11,6,3,,,,,,
2004/10/12,167,3,0,3.958083832,0.083832335,18,4,3,,,,,,
2004/10/13,155,4,0,3.632258065,0.15483871,18,5,3,,,,,,
2004/10/14,180,5,0,3.994444444,0.083333333,19,4,3,,,,,,
2004/10/15,141,6,0,3.90070922,0.056737589,11,2,2,,,,,,
2004/10/16,114,7,1,4.201754386,0.184210526,24,5,1,,,,,,
2004/10/17,114,1,1,3.807017544,0.087719298,14,2,1,,,,,,
2004/10/18,170,2,0,3.811764706,0.211764706,21,8,3,,,,,,
2004/10/19,170,3,0,3.988235294,0.147058824,29,5,3,,,,,,
2004/10/20,197,4,0,3.78680203,0.177664975,18,7,3,,,,,,
2004/10/21,185,5,0,3.832432432,0.118918919,17,5,3,,,,,,
2004/10/22,155,6,0,3.787096774,0.270967742,24,11,3,,,,,,
2004/10/23,102,7,1,4.039215686,0.254901961,18,5,1,,,,,,
2004/10/24,97,1,1,4.175257732,0.020618557,18,0,1,,,,,,
2004/10/25,161,2,0,4.037267081,0.161490683,23,5,3,,,,,,
2004/10/26,148,3,0,3.97972973,0.135135135,21,4,3,,,,,,
2004/10/27,155,4,0,3.909677419,0.116129032,18,4,3,,,,,,
2004/10/28,243,5,0,3.901234568,0.028806584,21,1,3,,,,,,
2004/10/29,193,6,0,3.834196891,0.067357513,18,3,3,,,,,,
2004/10/30,160,7,1,3.775,0.23125,14,10,3,,,,,,
2004/10/31,128,1,1,3.9140625,0.2734375,11,8,2,,,,,,
2004/11/1,156,2,0,3.743589744,0.102564103,11,4,3,,,,,,
2004/11/2,157,3,0,4.01910828,0,19,0,3,,,,,,
2004/11/3,187,4,0,3.85026738,0.101604278,16,3,3,,,,,,
2004/11/4,261,5,0,3.931034483,0.107279693,28,6,3,,,,,,
2004/11/5,184,6,0,3.788043478,0.038043478,14,1,3,,,,,,
2004/11/6,152,7,1,3.763157895,0.098684211,14,3,3,,,,,,
2004/11/7,140,1,1,3.764285714,0.035714286,14,1,2,,,,,,
2004/11/8,188,2,0,3.888297872,0.138297872,23,7,3,,,,,,
2004/11/9,268,3,0,3.742537313,0.029850746,21,2,3,,,,,,
2004/11/10,277,4,0,3.924187726,0.036101083,35,3,3,,,,,,
2004/11/11,264,5,0,3.859848485,0.045454545,21,3,3,,,,,,
2004/11/12,247,6,0,3.902834008,0.076923077,30,4,3,,,,,,
2004/11/13,155,7,1,3.877419355,0.090322581,14,3,3,,,,,,
2004/11/14,167,1,1,3.74251497,0.089820359,17,4,3,,,,,,
2004/11/15,206,2,0,3.82038835,0.058252427,14,2,3,,,,,,
2004/11/16,222,3,0,3.743243243,0.09009009,16,5,3,,,,,,
2004/11/17,209,4,0,3.741626794,0.090909091,15,4,3,,,,,,
2004/11/18,208,5,0,3.889423077,0.125,17,5,3,,,,,,
2004/11/19,167,6,0,3.77245509,0.077844311,10,3,3,,,,,,
2004/11/20,119,7,1,3.907563025,0.025210084,16,0,2,,,,,,
2004/11/21,135,1,1,3.8,0.162962963,14,5,2,,,,,,
2004/11/22,156,2,0,3.987179487,0.128205128,23,4,3,,,,,,
2004/11/23,162,3,0,3.734567901,0.098765432,12,4,3,,,,,,
2004/11/24,184,4,0,3.668478261,0.179347826,15,8,3,,,,,,
2004/11/25,133,5,0,3.857142857,0.203007519,17,5,2,,,,,,
2004/11/26,143,6,0,3.685314685,0.111888112,9,4,2,,,,,,
2004/11/27,120,7,1,3.833333333,0.141666667,14,4,2,,,,,,
2004/11/28,124,1,1,3.983870968,0.137096774,16,4,2,,,,,,
2004/11/29,163,2,0,3.975460123,0.122699387,22,4,3,,,,,,
2004/11/30,171,3,0,3.953216374,0.122807018,15,5,3,,,,,,
2004/12/1,189,4,0,3.936507937,0.100529101,18,5,3,,,,,,
2004/12/2,185,5,0,3.908108108,0.010810811,17,0,3,,,,,,
2004/12/3,175,6,0,3.794285714,0.034285714,19,1,3,,,,,,
2004/12/4,128,7,1,3.6328125,0,10,0,2,,,,,,
2004/12/5,120,1,1,3.775,0.091666667,11,2,2,,,,,,
2004/12/6,154,2,0,3.805194805,0.058441558,12,2,3,,,,,,
2004/12/7,188,3,0,3.54787234,0.180851064,12,7,3,,,,,,
2004/12/8,166,4,0,3.861445783,0.114457831,12,4,3,,,,,,
2004/12/9,169,5,0,3.769230769,0.153846154,18,6,3,,,,,,
2004/12/10,139,6,0,3.741007194,0.086330935,13,3,2,,,,,,
2004/12/11,100,7,1,3.69,0.14,9,3,1,,,,,,
2004/12/12,133,1,1,3.766917293,0.218045113,11,8,2,,,,,,
2004/12/13,169,2,0,3.887573964,0.076923077,13,3,3,,,,,,
2004/12/14,138,3,0,3.826086957,0.028985507,11,1,2,,,,,,
2004/12/15,148,4,0,3.918918919,0.195945946,11,8,3,,,,,,
2004/12/16,167,5,0,3.77245509,0.071856287,18,3,3,,,,,,
2004/12/17,129,6,0,3.813953488,0.147286822,15,5,2,,,,,,
2004/12/18,108,7,1,3.796296296,0.12962963,15,3,1,,,,,,
2004/12/19,79,1,1,3.772151899,0.063291139,7,1,1,,,,,,
2004/12/20,171,2,0,3.81871345,0.122807018,14,5,3,,,,,,
2004/12/21,154,3,0,3.974025974,0.188311688,24,7,3,,,,,,
2004/12/22,119,4,0,3.638655462,0.176470588,9,4,2,,,,,,
2004/12/23,109,5,0,3.706422018,0.073394495,8,2,1,,,,,,
2004/12/24,71,6,0,4.042253521,0.169014085,11,3,1,,,,,,
2004/12/25,56,7,1,3.607142857,0.142857143,2,2,1,,,,,,
2004/12/26,74,1,1,3.675675676,0.108108108,4,2,1,,,,,,
2004/12/27,99,2,0,4.141414141,0.191919192,16,4,1,,,,,,
2004/12/28,132,3,0,3.984848485,0.159090909,9,5,2,,,,,,
2004/12/29,122,4,0,3.581967213,0.032786885,11,1,2,,,,,,
2004/12/30,124,5,0,3.991935484,0.129032258,15,4,2,,,,,,
2004/12/31,101,6,0,3.900990099,0,9,0,1,,,,,,
2005/1/1,65,7,1,3.569230769,0.076923077,2,1,1,,,,,,
2005/1/2,99,1,1,3.606060606,0,9,0,1,,,,,,
2005/1/3,124,2,0,3.846774194,0.096774194,14,2,2,,,,,,
2005/1/4,129,3,0,3.705426357,0.046511628,11,1,2,,,,,,
2005/1/5,146,4,0,3.828767123,0.205479452,13,6,3,,,,,,
2005/1/6,138,5,0,3.789855072,0.123188406,7,4,2,,,,,,
2005/1/7,131,6,0,3.984732824,0.114503817,19,4,2,,,,,,
2005/1/8,125,7,1,4.016,0.192,18,5,2,,,,,,
2005/1/9,99,1,1,3.636363636,0.272727273,8,7,1,,,,,,
2005/1/10,155,2,0,3.748387097,0.148387097,11,5,3,,,,,,
2005/1/11,165,3,0,3.83030303,0.133333333,15,5,3,,,,,,
2005/1/12,141,4,0,3.985815603,0.092198582,16,3,2,,,,,,
2005/1/13,151,5,0,4.013245033,0,21,0,3,,,,,,
2005/1/14,138,6,0,3.876811594,0.231884058,11,7,2,,,,,,
2005/1/15,92,7,1,3.782608696,0.054347826,6,1,1,,,,,,
2005/1/16,105,1,1,3.552380952,0.066666667,8,2,1,,,,,,
2005/1/17,124,2,0,3.717741935,0.137096774,15,4,2,,,,,,
2005/1/18,144,3,0,4.069444444,0.173611111,17,6,2,,,,,,
2005/1/19,133,4,0,3.736842105,0.105263158,5,3,2,,,,,,
2005/1/20,139,5,0,4.035971223,0.18705036,20,6,2,,,,,,
2005/1/21,117,6,0,3.88034188,0.102564103,15,3,2,,,,,,
2005/1/22,106,7,1,3.877358491,0.037735849,4,1,1,,,,,,
2005/1/23,104,1,1,4.067307692,0.048076923,13,1,1,,,,,,
2005/1/24,156,2,0,3.826923077,0.141025641,19,5,3,,,,,,
2005/1/25,150,3,0,3.773333333,0.1,15,4,3,,,,,,
2005/1/26,140,4,0,3.935714286,0.15,15,6,2,,,,,,
2005/1/27,164,5,0,3.804878049,0.353658537,20,15,3,,,,,,
2005/1/28,149,6,0,3.765100671,0.154362416,18,4,3,,,,,,
2005/1/29,91,7,1,4.043956044,0.175824176,7,3,1,,,,,,
2005/1/30,86,1,1,4.139534884,0.081395349,16,1,1,,,,,,
2005/1/31,133,2,0,3.669172932,0.090225564,18,3,2,,,,,,
2005/2/1,128,3,0,3.9609375,0.09375,17,3,2,,,,,,
2005/2/2,147,4,0,3.870748299,0.197278912,11,6,3,,,,,,
2005/2/3,151,5,0,3.682119205,0.139072848,12,6,3,,,,,,
2005/2/4,104,6,0,3.663461538,0,8,0,1,,,,,,
2005/2/5,89,7,1,3.651685393,0.247191011,10,4,1,,,,,,
2005/2/6,98,1,1,3.87755102,0.051020408,12,1,1,,,,,,
2005/2/7,136,2,0,3.75,0.139705882,11,4,2,,,,,,
2005/2/8,134,3,0,3.791044776,0.23880597,11,7,2,,,,,,
2005/2/9,159,4,0,3.937106918,0.125786164,20,4,3,,,,,,
2005/2/10,131,5,0,3.770992366,0.221374046,15,8,2,,,,,,
2005/2/11,106,6,0,3.943396226,0.320754717,10,8,1,,,,,,
2005/2/12,98,7,1,4.020408163,0.224489796,10,5,1,,,,,,
2005/2/13,96,1,1,3.697916667,0.333333333,7,7,1,,,,,,
2005/2/14,100,2,0,3.7,0.09,10,2,1,,,,,,
2005/2/15,141,3,0,3.606060606,0,13,3,2,,,,,,
2005/2/16,113,4,0,3.911504425,0.194690265,17,5,1,,,,,,
2005/2/17,124,5,0,3.927419355,0.14516129,18,5,2,,,,,,
2005/2/18,145,6,0,3.910344828,0.248275862,19,9,3,,,,,,
2005/2/19,66,7,1,4.136363636,0.287878788,8,4,1,,,,,,
2005/2/20,100,1,1,3.93,0.14,12,4,1,,,,,,
2005/2/21,139,2,0,4.021582734,0.338129496,12,9,2,,,,,,
2005/2/22,145,3,0,3.855172414,0.15862069,17,5,3,,,,,,
2005/2/23,149,4,0,3.906040268,0.167785235,13,6,3,,,,,,
2005/2/24,146,5,0,3.979452055,0.321917808,13,10,3,,,,,,
2005/2/25,216,6,0,3.736111111,0.305555556,17,17,3,,,,,,
2005/2/26,131,7,1,3.86259542,0.053435115,16,2,2,,,,,,
2005/2/27,125,1,1,4.072,0.096,26,3,2,,,,,,
2005/2/28,175,2,0,4.028571429,0.268571429,23,10,3,,,,,,
2005/3/1,188,3,0,3.861702128,0.303191489,22,12,3,,,,,,
2005/3/2,156,4,0,3.814102564,0.057692308,17,2,3,,,,,,
2005/3/3,165,5,0,3.915151515,0.090909091,18,3,3,,,,,,
2005/3/4,140,6,0,3.75,0.107142857,14,3,2,,,,,,
2005/3/5,111,7,1,3.900900901,0.027027027,13,1,1,,,,,,
2005/3/6,111,1,1,3.801801802,0.081081081,9,2,1,,,,,,
2005/3/7,152,2,0,3.769736842,0.467105263,8,17,3,,,,,,
2005/3/8,172,3,0,3.877906977,0.238372093,19,9,3,,,,,,
2005/3/9,144,4,0,3.798611111,0.513888889,15,16,2,,,,,,
2005/3/10,154,5,0,3.805194805,0.376623377,16,13,3,,,,,,
2005/3/11,129,6,0,3.860465116,0.310077519,16,8,2,,,,,,
2005/3/12,86,7,1,3.38372093,0.058139535,9,1,1,,,,,,
2005/3/13,108,1,1,3.981481481,0.185185185,20,5,1,,,,,,
2005/3/14,159,2,0,3.742138365,0.125786164,11,5,3,,,,,,
2005/3/15,172,3,0,3.627906977,0.226744186,22,9,3,,,,,,
2005/3/16,164,4,0,3.804878049,0.256097561,15,7,3,,,,,,
2005/3/17,169,5,0,3.710059172,0.390532544,15,14,3,,,,,,
2005/3/18,143,6,0,3.881118881,0.286713287,12,8,2,,,,,,
2005/3/19,80,7,1,3.85,0.2,7,3,1,,,,,,
2005/3/20,98,1,1,4.010204082,0.091836735,9,1,1,,,,,,
2005/3/21,152,2,0,3.756578947,0.322368421,13,11,3,,,,,,
2005/3/22,176,3,0,3.431818182,0.289772727,14,11,3,,,,,,
2005/3/23,156,4,0,4.025641026,0.288461538,20,10,3,,,,,,
2005/3/24,154,5,0,4.025974026,0.344155844,19,12,3,,,,,,
2005/3/25,127,6,0,4.196850394,0.338582677,19,10,2,,,,,,
2005/3/26,100,7,1,3.95,0.29,8,7,1,,,,,,
2005/3/27,107,1,1,4.214953271,0.140186916,17,3,1,,,,,,
2005/3/28,121,2,0,3.867768595,0.256198347,13,7,2,,,,,,
2005/3/29,136,3,0,3.970588235,0.242647059,12,7,2,,,,,,
2005/3/30,154,4,0,3.941558442,0.318181818,18,11,3,,,,,,
2005/3/31,179,5,0,3.765363128,0.067039106,23,3,3,,,,,,
2005/4/1,146,6,0,4.089041096,0.260273973,24,9,3,,,,,,
2005/4/2,83,7,1,4.168674699,0.43373494,12,8,1,,,,,,
2005/4/3,111,1,1,3.275862069,0.172413793,15,4,1,,,,,,
2005/4/4,142,2,0,3.978873239,0.225352113,16,8,2,,,,,,
2005/4/5,177,3,0,3.920903955,0.310734463,25,11,3,,,,,,
2005/4/6,147,4,0,4.013605442,0.285714286,19,9,3,,,,,,
2005/4/7,118,5,0,3.966101695,0.288135593,13,7,2,,,,,,
2005/4/8,154,6,0,3.850649351,0.318181818,15,10,3,,,,,,
2005/4/9,100,7,1,4.15,0.27,16,6,1,,,,,,
2005/4/10,97,1,1,4.257731959,0.268041237,15,6,1,,,,,,
2005/4/11,148,2,0,4.141891892,0.344594595,20,12,3,,,,,,
2005/4/12,112,3,0,3.928571429,0.357142857,11,9,1,,,,,,
2005/4/13,148,4,0,4.047297297,0.290540541,16,10,3,,,,,,
2005/4/14,156,5,0,3.794871795,0.519230769,20,18,3,,,,,,
2005/4/15,115,6,0,3.686956522,0.295652174,9,8,2,,,,,,
2005/4/16,113,7,1,4.10619469,0.212389381,17,5,1,,,,,,
2005/4/17,124,1,1,3.862903226,0.14516129,8,4,2,,,,,,
2005/4/18,135,2,0,3.896296296,0.274074074,19,7,2,,,,,,
2005/4/19,178,3,0,4.005617978,0.331460674,23,12,3,,,,,,
2005/4/20,161,4,0,4.074534161,0.354037267,21,13,3,,,,,,
2005/4/21,167,5,0,3.850299401,0.185628743,15,5,3,,,,,,
2005/4/22,142,6,0,3.866197183,0.295774648,23,10,2,,,,,,
2005/4/23,105,7,1,4.038095238,0.180952381,17,4,1,,,,,,
2005/4/24,80,1,1,4.175,0.05,11,1,1,,,,,,
2005/4/25,144,2,0,4.048611111,0.277777778,20,8,2,,,,,,
2005/4/26,152,3,0,4.098684211,0.177631579,25,6,3,,,,,,
2005/4/27,137,4,0,3.839416058,0.291970803,22,10,2,,,,,,
2005/4/28,112,5,0,3.901785714,0.348214286,8,9,1,,,,,,
2005/4/29,119,6,0,4.109243697,0.18487395,16,4,2,,,,,,
2005/4/30,81,7,1,4.037037037,0.135802469,10,2,1,,,,,,
2005/5/1,76,1,1,4.105263158,0.092105263,12,2,1,,,,,,
2005/5/2,120,2,0,3.683333333,0.166666667,4,4,2,,,,,,
2005/5/3,122,3,0,3.885245902,0.31147541,10,8,2,,,,,,
2005/5/4,160,4,0,4.09375,0.14375,15,6,3,,,,,,
2005/5/5,126,5,0,3.80952381,0.134920635,12,4,2,,,,,,
2005/5/6,111,6,0,3.981981982,0.117117117,10,3,1,,,,,,
2005/5/7,106,7,1,3.962264151,0.150943396,10,3,1,,,,,,
2005/5/8,108,1,1,3.907407407,0.231481481,10,5,1,,,,,,
2005/5/9,131,2,0,3.801526718,0.114503817,17,4,2,,,,,,
2005/5/10,155,3,0,4.012903226,0.303225806,16,11,3,,,,,,
2005/5/11,132,4,0,4.083333333,0.348484848,13,10,2,,,,,,
2005/5/12,138,5,0,3.942028986,0.202898551,10,5,2,,,,,,
2005/5/13,138,6,0,3.949275362,0.173913043,15,5,2,,,,,,
2005/5/14,103,7,1,3.883495146,0.223300971,10,5,1,,,,,,
2005/5/15,82,1,1,4.048780488,0.231707317,15,3,1,,,,,,
2005/5/16,126,2,0,3.984126984,0.206349206,24,5,2,,,,,,
2005/5/17,163,3,0,3.81595092,0.257668712,13,8,3,,,,,,
2005/5/18,148,4,0,3.824324324,0.263513514,16,9,3,,,,,,
2005/5/19,128,5,0,4.03125,0.1171875,14,3,2,,,,,,
2005/5/20,138,6,0,4.152173913,0.072463768,17,2,2,,,,,,
2005/5/21,77,7,1,3.922077922,0.181818182,11,3,1,,,,,,
2005/5/22,90,1,1,3.944444444,0.244444444,10,4,1,,,,,,
2005/5/23,121,2,0,3.933884298,0.355371901,12,10,2,,,,,,
2005/5/24,134,3,0,3.985074627,0.268656716,17,8,2,,,,,,
2005/5/25,122,4,0,3.745901639,0.229508197,15,6,2,,,,,,
2005/5/26,107,5,0,4.074766355,0.271028037,18,7,1,,,,,,
2005/5/27,114,6,0,3.912280702,0.280701754,13,7,1,,,,,,
