time,number,weekday,isRest,severity,priority,severity_num,priority_num,category,number,category,interval,,,
2006/1/30,100,2,0,3.86,0.54,12,12,2,,,,,,
2006/1/31,108,3,0,4.009259259,0.148148148,12,4,2,,,,,,
2006/2/1,124,4,0,3.846774194,0.314516129,13,9,2,,,,,,
2006/2/2,150,5,0,3.993333333,0.246666667,24,8,3,,,,,,
2006/2/3,142,6,0,3.985915493,0.281690141,21,9,3,,,,,,
2006/2/4,109,7,1,3.963302752,0.23853211,15,6,2,,,,,,
2006/2/5,90,1,1,3.877777778,0.288888889,6,6,1,,,,,,
2006/2/6,157,2,0,3.974522293,0.203821656,14,7,3,,,,,,
2006/2/7,163,3,0,4.018404908,0.36196319,13,13,3,,,,,,
2006/2/8,128,4,0,3.8671875,0.4296875,12,13,2,,,,,,
2006/2/9,115,5,0,3.965217391,0.2,15,5,2,,,,,,
2006/2/10,148,6,0,3.77027027,0.385135135,16,15,3,,,,,,
2006/2/11,89,7,1,3.730337079,0.191011236,6,4,1,,,,,,
2006/2/12,111,1,1,3.711711712,0.252252252,12,7,2,,,,,,
2006/2/13,128,2,0,3.96875,0.5078125,14,14,2,,,,,,
2006/2/14,133,3,0,3.932330827,0.563909774,15,15,3,,,,,,
2006/2/15,163,4,0,3.82208589,0.73006135,13,28,3,,,,,,
2006/2/16,173,5,0,3.849710983,0.560693642,11,23,3,,,,,,
2006/2/17,99,6,0,4.212121212,0.353535354,15,8,1,,,,,,
2006/2/18,89,7,1,3.831460674,0.359550562,5,8,1,,,,,,
2006/2/19,94,1,1,3.861702128,0.244680851,6,6,1,,,,,,
2006/2/20,118,2,0,3.737288136,0.228813559,11,7,2,,,,,,
2006/2/21,155,3,0,3.870967742,0.425806452,21,14,3,,,,,,
2006/2/22,103,4,0,4.097087379,0.378640777,16,8,2,,,,,,
2006/2/23,153,5,0,3.843137255,0.150326797,9,5,3,,,,,,
2006/2/24,121,6,0,3.892561983,0.198347107,10,5,2,,,,,,
2006/2/25,78,7,1,3.756410256,0.217948718,10,4,1,,,,,,
2006/2/26,71,1,1,3.746478873,0.281690141,8,4,1,,,,,,
2006/2/27,107,2,0,3.831775701,0.345794393,8,9,2,,,,,,
2006/2/28,121,3,0,3.876033058,0.388429752,11,10,2,,,,,,
2006/3/1,124,4,0,4.056451613,0.225806452,18,7,2,,,,,,
2006/3/2,139,5,0,4.107913669,0.460431655,19,16,3,,,,,,
2006/3/3,106,6,0,3.726415094,0.216981132,8,5,2,,,,,,
2006/3/4,81,7,1,3.938271605,0.604938272,7,12,1,,,,,,
2006/3/5,75,1,1,4.013333333,0.306666667,11,5,1,,,,,,
2006/3/6,119,2,0,3.983193277,0.453781513,15,12,2,,,,,,
2006/3/7,129,3,0,3.620155039,0.472868217,17,13,2,,,,,,
2006/3/8,140,4,0,3.921428571,0.835714286,14,29,3,,,,,,
2006/3/9,125,5,0,3.848,0.216,12,5,2,,,,,,
2006/3/10,127,6,0,3.929133858,0.842519685,12,24,2,,,,,,
2006/3/11,79,7,1,4.063291139,0.721518987,10,14,1,,,,,,
2006/3/12,91,1,1,3.769230769,0.472527473,7,10,1,,,,,,
2006/3/13,121,2,0,3.958677686,0.47107438,9,12,2,,,,,,
2006/3/14,107,3,0,3.76635514,0.401869159,9,10,2,,,,,,
2006/3/15,114,4,0,3.938596491,0.245614035,10,7,2,,,,,,
2006/3/16,134,5,0,3.820895522,0.201492537,16,7,3,,,,,,
2006/3/17,113,6,0,3.752212389,0.469026549,16,11,2,,,,,,
2006/3/18,101,7,1,4,0.594059406,18,13,2,,,,,,
2006/3/19,63,1,1,3.968253968,0.19047619,11,3,1,,,,,,
2006/3/20,103,2,0,3.932038835,0.621359223,6,13,2,,,,,,
2006/3/21,125,3,0,3.944,0.248,14,7,2,,,,,,
2006/3/22,127,4,0,3.724409449,0.37007874,8,12,2,,,,,,
2006/3/23,116,5,0,3.586206897,0.655172414,7,19,2,,,,,,
2006/3/24,111,6,0,4.072072072,0.387387387,10,10,2,,,,,,
2006/3/25,76,7,1,3.842105263,0.460526316,8,8,1,,,,,,
2006/3/26,82,1,1,3.853658537,0.292682927,8,6,1,,,,,,
2006/3/27,112,2,0,3.8125,0.357142857,14,10,2,,,,,,
2006/3/28,123,3,0,3.93495935,0.504065041,15,16,2,,,,,,
2006/3/29,122,4,0,3.647540984,0.295081967,10,9,2,,,,,,
2006/3/30,127,5,0,3.74015748,0.488188976,7,15,2,,,,,,
2006/3/31,102,6,0,4.264705882,0.264705882,14,7,2,,,,,,
2006/4/1,53,7,1,3.358490566,0.320754717,5,4,1,,,,,,
2006/4/2,65,1,1,3.338461538,0.246153846,2,4,1,,,,,,
2006/4/3,102,2,0,3.68627451,0.392156863,6,10,2,,,,,,
2006/4/4,122,3,0,4,0.180327869,17,5,2,,,,,,
2006/4/5,160,4,0,4.03125,0.4,15,15,3,,,,,,
2006/4/6,149,5,0,3.684563758,0.302013423,13,10,3,,,,,,
2006/4/7,112,6,0,3.982142857,0.464285714,15,13,2,,,,,,
2006/4/8,73,7,1,4.095890411,0,8,0,1,,,,,,
2006/4/9,120,1,1,3.891666667,0.291666667,17,7,2,,,,,,
2006/4/10,144,2,0,3.854166667,0.423611111,11,14,3,,,,,,
2006/4/11,125,3,0,3.952,0.424,15,13,2,,,,,,
2006/4/12,138,4,0,3.826086957,0.260869565,14,9,3,,,,,,
2006/4/13,122,5,0,4.12295082,0.827868852,8,26,2,,,,,,
2006/4/14,143,6,0,4.125874126,0.426573427,18,15,3,,,,,,
2006/4/15,114,7,1,3.964912281,0.48245614,13,14,2,,,,,,
2006/4/16,106,1,1,4.047169811,0.603773585,19,16,2,,,,,,
2006/4/17,113,2,0,4.079646018,0.380530973,16,10,2,,,,,,
2006/4/18,147,3,0,4.319727891,0.707482993,29,25,3,,,,,,
2006/4/19,180,4,0,3.766666667,0.244444444,17,10,3,,,,,,
2006/4/20,133,5,0,3.84962406,0.255639098,14,9,3,,,,,,
2006/4/21,134,6,0,4.059701493,0.388059701,19,13,3,,,,,,
2006/4/22,74,7,1,3.918918919,0.135135135,9,2,1,,,,,,
2006/4/23,76,1,1,3.684210526,0.223684211,3,4,1,,,,,,
2006/4/24,127,2,0,3.937007874,0.283464567,13,8,2,,,,,,
2006/4/25,136,3,0,3.698529412,0.227941176,14,7,3,,,,,,
2006/4/26,155,4,0,3.993548387,0.219354839,15,7,3,,,,,,
2006/4/27,136,5,0,3.948529412,0.345588235,16,10,3,,,,,,
2006/4/28,114,6,0,3.903508772,0.315789474,11,8,2,,,,,,
2006/4/29,70,7,1,4.028571429,0.214285714,6,4,1,,,,,,
2006/4/30,104,1,1,3.673076923,0.125,7,3,2,,,,,,
2006/5/1,143,2,0,3.972027972,0.202797203,14,7,3,,,,,,
2006/5/2,153,3,0,4.065359477,0.333333333,24,11,3,,,,,,
2006/5/3,167,4,0,4.017964072,0.473053892,21,18,3,,,,,,
2006/5/4,141,5,0,4.063829787,0.312056738,22,10,3,,,,,,
2006/5/5,150,6,0,4.166666667,0.28,25,9,3,,,,,,
2006/5/6,90,7,1,3.788888889,0.677777778,9,16,1,,,,,,
2006/5/7,144,1,1,4,0.708333333,33,26,3,,,,,,
2006/5/8,146,2,0,4.020547945,0.534246575,19,20,3,,,,,,
2006/5/9,143,3,0,3.895104895,0.426573427,13,15,3,,,,,,
2006/5/10,157,4,0,3.968152866,0.420382166,26,15,3,,,,,,
2006/5/11,114,5,0,3.964912281,0.263157895,13,7,2,,,,,,
2006/5/12,134,6,0,3.708955224,0.447761194,12,13,3,,,,,,
2006/5/13,91,7,1,3.758241758,0.406593407,12,8,1,,,,,,
2006/5/14,68,1,1,3.867647059,0.132352941,6,2,1,,,,,,
2006/5/15,138,2,0,4.065217391,0.275362319,12,9,3,,,,,,
2006/5/16,152,3,0,3.888157895,0.394736842,18,13,3,,,,,,
2006/5/17,126,4,0,4.015873016,0.333333333,16,10,2,,,,,,
2006/5/18,119,5,0,3.890756303,0.285714286,18,7,2,,,,,,
2006/5/19,109,6,0,3.972477064,0.366972477,9,9,2,,,,,,
2006/5/20,73,7,1,3.890410959,0.410958904,11,7,1,,,,,,
2006/5/21,89,1,1,3.97752809,0.04494382,5,1,1,,,,,,
2006/5/22,142,2,0,3.894366197,0.161971831,12,4,3,,,,,,
2006/5/23,126,3,0,3.904761905,0.388888889,16,9,2,,,,,,
2006/5/24,126,4,0,4.103174603,0.26984127,15,7,2,,,,,,
2006/5/25,102,5,0,3.784313725,0.37254902,8,9,2,,,,,,
2006/5/26,104,6,0,3.576923077,0.25,8,6,2,,,,,,
2006/5/27,73,7,1,3.863013699,0.260273973,7,4,1,,,,,,
2006/5/28,72,1,1,4.180555556,0.388888889,14,6,1,,,,,,
2006/5/29,99,2,0,3.747474747,0.02020202,7,0,1,,,,,,
2006/5/30,107,3,0,3.728971963,0.373831776,7,8,2,,,,,,
2006/5/31,154,4,0,3.974025974,0.422077922,15,16,3,,,,,,
2006/6/1,132,5,0,3.909090909,0.21969697,11,7,3,,,,,,
2006/6/2,143,6,0,4.020979021,0.258741259,21,8,3,,,,,,
2006/6/3,78,7,1,3.769230769,0.269230769,6,5,1,,,,,,
2006/6/4,75,1,1,4.266666667,0.373333333,10,6,1,,,,,,
2006/6/5,106,2,0,3.811320755,0.028301887,8,1,2,,,,,,
2006/6/6,143,3,0,3.741258741,0.167832168,12,6,3,,,,,,
2006/6/7,133,4,0,4.022556391,0.135338346,21,4,3,,,,,,
2006/6/8,155,5,0,3.987096774,0.24516129,7,9,3,,,,,,
2006/6/9,116,6,0,3.974137931,0.25,13,6,2,,,,,,
2006/6/10,72,7,1,3.819444444,0.527777778,4,10,1,,,,,,
2006/6/11,87,1,1,4.344827586,0.057471264,18,1,1,,,,,,
2006/6/12,129,2,0,3.906976744,0.286821705,14,8,2,,,,,,
2006/6/13,124,3,0,4.411290323,0.258064516,21,7,2,,,,,,
2006/6/14,128,4,0,3.703125,0.171875,13,5,2,,,,,,
2006/6/15,96,5,0,3.895833333,0.291666667,8,7,1,,,,,,
2006/6/16,130,6,0,3.715384615,0.384615385,13,11,3,,,,,,
2006/6/17,56,7,1,4,0.089285714,5,1,1,,,,,,
2006/6/18,81,1,1,3.691358025,0.12345679,9,2,1,,,,,,
2006/6/19,120,2,0,4.033333333,0.3,15,8,2,,,,,,
2006/6/20,140,3,0,3.871428571,0.428571429,10,14,3,,,,,,
2006/6/21,117,4,0,3.666666667,0.085470085,8,2,2,,,,,,
2006/6/22,122,5,0,3.836065574,0.319672131,8,8,2,,,,,,
2006/6/23,99,6,0,3.848484848,0.262626263,6,6,1,,,,,,
2006/6/24,64,7,1,3.90625,0,6,0,1,,,,,,
2006/6/25,55,1,1,4.090909091,0,5,0,1,,,,,,
2006/6/26,97,2,0,3.835051546,0.216494845,13,5,1,,,,,,
2006/6/27,118,3,0,3.457627119,0.127118644,6,3,2,,,,,,
2006/6/28,130,4,0,3.761538462,0.184615385,8,7,3,,,,,,
2006/6/29,139,5,0,4.071942446,0.208633094,13,6,3,,,,,,
2006/6/30,80,6,0,3.7625,0.35,8,7,1,,,,,,
2006/7/1,70,7,1,4.185714286,0,15,0,1,,,,,,
2006/7/2,65,1,1,3.584615385,0.215384615,6,3,1,,,,,,
2006/7/3,77,2,0,3.909090909,0,5,0,1,,,,,,
2006/7/4,80,3,0,4,0.3375,6,6,1,,,,,,
2006/7/5,108,4,0,3.675925926,0.194444444,8,5,2,,,,,,
2006/7/6,115,5,0,3.965217391,0.226086957,12,6,2,,,,,,
2006/7/7,104,6,0,3.913461538,0.153846154,12,4,2,,,,,,
2006/7/8,54,7,1,4,0.240740741,5,3,1,,,,,,
2006/7/9,77,1,1,4.155844156,0.142857143,14,2,1,,,,,,
2006/7/10,113,2,0,3.96460177,0.17699115,15,4,2,,,,,,
2006/7/11,119,3,0,3.890756303,0.31092437,16,8,2,,,,,,
2006/7/12,146,4,0,3.787671233,0.082191781,11,3,3,,,,,,
2006/7/13,161,5,0,3.745341615,0.136645963,12,5,3,,,,,,
2006/7/14,107,6,0,3.841121495,0.158878505,8,3,2,,,,,,
2006/7/15,45,7,1,3.733333333,0.155555556,5,1,1,,,,,,
2006/7/16,88,1,1,4,0.352272727,11,7,1,,,,,,
2006/7/17,113,2,0,3.96460177,0.159292035,18,4,2,,,,,,
2006/7/18,127,3,0,3.811023622,0.236220472,14,6,2,,,,,,
2006/7/19,120,4,0,3.975,0.325,11,9,2,,,,,,
2006/7/20,131,5,0,3.709923664,0.129770992,19,4,3,,,,,,
2006/7/21,135,6,0,3.822222222,0.162962963,8,5,3,,,,,,
2006/7/22,62,7,1,4.177419355,0.14516129,8,2,1,,,,,,
2006/7/23,67,1,1,4.194029851,0.298507463,13,4,1,,,,,,
2006/7/24,111,2,0,3.756756757,0.099099099,11,2,2,,,,,,
2006/7/25,127,3,0,3.858267717,0.275590551,9,8,2,,,,,,
2006/7/26,101,4,0,3.95049505,0.336633663,12,8,2,,,,,,
2006/7/27,182,5,0,3.857142857,0.159340659,21,6,3,,,,,,
2006/7/28,149,6,0,3.590604027,0.10738255,11,4,3,,,,,,
2006/7/29,101,7,1,4.00990099,0.04950495,14,1,2,,,,,,
2006/7/30,133,1,1,4.030075188,0.090225564,26,3,3,,,,,,
2006/7/31,158,2,0,4.158227848,0.164556962,20,5,3,,,,,,
2006/8/1,151,3,0,4.01986755,0.17218543,14,5,3,,,,,,
2006/8/2,148,4,0,3.777027027,0.168918919,17,5,3,,,,,,
2006/8/3,190,5,0,3.894736842,0.152631579,24,6,3,,,,,,
2006/8/4,178,6,0,3.898876404,0.235955056,18,9,3,,,,,,
2006/8/5,95,7,1,3.842105263,0.157894737,6,4,1,,,,,,
2006/8/6,119,1,1,3.983193277,0.201680672,18,6,2,,,,,,
2006/8/7,118,2,0,3.830508475,0.177966102,12,5,2,,,,,,
2006/8/8,139,3,0,3.848920863,0.230215827,17,7,3,,,,,,
2006/8/9,175,4,0,3.96,0.074285714,23,2,3,,,,,,
2006/8/10,143,5,0,3.909090909,0.167832168,18,5,3,,,,,,
2006/8/11,94,6,0,3.595744681,0.329787234,3,7,1,,,,,,
2006/8/12,73,7,1,4,0.205479452,17,4,1,,,,,,
2006/8/13,81,1,1,3.839506173,0.135802469,12,2,1,,,,,,
2006/8/14,119,2,0,3.798319328,0.268907563,9,6,2,,,,,,
2006/8/15,112,3,0,3.946428571,0.205357143,12,5,2,,,,,,
2006/8/16,148,4,0,3.905405405,0.243243243,10,8,3,,,,,,
2006/8/17,145,5,0,3.834482759,0.234482759,16,7,3,,,,,,
2006/8/18,167,6,0,4.149700599,0.239520958,14,9,3,,,,,,
2006/8/19,97,7,1,3.773195876,0.298969072,11,6,1,,,,,,
2006/8/20,87,1,1,3.965517241,0.287356322,9,6,1,,,,,,
2006/8/21,158,2,0,4.158227848,0.588607595,19,20,3,,,,,,
2006/8/22,192,3,0,3.692708333,0.234375,11,11,3,,,,,,
2006/8/23,134,4,0,3.955223881,0.291044776,11,9,3,,,,,,
2006/8/24,177,5,0,4.04519774,0.056497175,24,2,3,,,,,,
2006/8/25,116,6,0,3.810344828,0.336206897,16,9,2,,,,,,
2006/8/26,86,7,1,3.941860465,0.244186047,8,5,1,,,,,,
2006/8/27,71,1,1,4,0.281690141,10,4,1,,,,,,
2006/8/28,112,2,0,4.241071429,0.276785714,16,7,2,,,,,,
2006/8/29,112,3,0,3.964285714,0.258928571,13,7,2,,,,,,
2006/8/30,146,4,0,3.924657534,0.253424658,16,8,3,,,,,,
2006/8/31,158,5,0,3.784810127,0.113924051,9,4,3,,,,,,
2006/9/1,147,6,0,3.986394558,0.204081633,18,6,3,,,,,,
2006/9/2,71,7,1,3.802816901,0.253521127,6,4,1,,,,,,
2006/9/3,66,1,1,3.863636364,0.181818182,8,3,1,,,,,,
2006/9/4,106,2,0,3.745283019,0.20754717,8,5,2,,,,,,
2006/9/5,135,3,0,4.074074074,0.325925926,17,11,3,,,,,,
2006/9/6,118,4,0,3.949152542,0.288135593,13,7,2,,,,,,
2006/9/7,136,5,0,3.786764706,0.279411765,11,9,3,,,,,,
2006/9/8,130,6,0,3.961538462,0.430769231,15,12,3,,,,,,
2006/9/9,92,7,1,3.880434783,0.054347826,6,1,1,,,,,,
2006/9/10,99,1,1,4.111111111,0.676767677,16,15,1,,,,,,
2006/9/11,190,2,0,4.036842105,0.363157895,29,14,3,,,,,,
2006/9/12,168,3,0,3.863095238,0.297619048,11,10,3,,,,,,
2006/9/13,140,4,0,4.057142857,0.178571429,19,6,3,,,,,,
2006/9/14,149,5,0,3.838926174,0.154362416,11,5,3,,,,,,
2006/9/15,132,6,0,4.106060606,0.106060606,24,3,3,,,,,,
2006/9/16,86,7,1,4.023255814,0.139534884,12,3,1,,,,,,
2006/9/17,98,1,1,4.06122449,0.387755102,15,8,1,,,,,,
2006/9/18,147,2,0,3.945578231,0.034013605,17,1,3,,,,,,
2006/9/19,167,3,0,3.808383234,0.275449102,14,11,3,,,,,,
2006/9/20,136,4,0,4.110294118,0.264705882,23,9,3,,,,,,
2006/9/21,144,5,0,4.041666667,0.402777778,18,14,3,,,,,,
2006/9/22,151,6,0,3.834437086,0.516556291,8,19,3,,,,,,
2006/9/23,94,7,1,3.925531915,0.117021277,9,3,1,,,,,,
2006/9/24,83,1,1,4.192771084,0.084337349,11,2,1,,,,,,
2006/9/25,176,2,0,3.931818182,0.090909091,11,4,3,,,,,,
2006/9/26,148,3,0,4.067567568,0.155405405,15,6,3,,,,,,
2006/9/27,194,4,0,4.036082474,0.108247423,21,5,3,,,,,,
2006/9/28,134,5,0,3.895522388,0.104477612,9,4,3,,,,,,
2006/9/29,124,6,0,3.879032258,0.330645161,15,9,2,,,,,,
2006/9/30,86,7,1,4.162790698,0.151162791,9,3,1,,,,,,
2006/10/1,89,1,1,4.011235955,0.202247191,12,4,1,,,,,,
2006/10/2,99,2,0,3.97979798,0.202020202,8,4,1,,,,,,
2006/10/3,123,3,0,3.585365854,0.284552846,13,8,2,,,,,,
2006/10/4,134,4,0,3.895522388,0.223880597,11,7,3,,,,,,
2006/10/5,161,5,0,4.099378882,0.242236025,28,9,3,,,,,,
2006/10/6,147,6,0,3.986394558,0.047619048,16,2,3,,,,,,
2006/10/7,86,7,1,3.686046512,0.058139535,8,1,1,,,,,,
2006/10/8,88,1,1,3.909090909,0.193181818,11,4,1,,,,,,
2006/10/9,118,2,0,3.813559322,0.194915254,10,5,2,,,,,,
2006/10/10,119,3,0,3.899159664,0.193277311,10,5,2,,,,,,
2006/10/11,119,4,0,3.991596639,0.142857143,8,4,2,,,,,,
2006/10/12,138,5,0,3.666666667,0.137681159,10,4,3,,,,,,
2006/10/13,110,6,0,3.727272727,0.072727273,8,2,2,,,,,,
2006/10/14,76,7,1,3.75,0.171052632,9,3,1,,,,,,
2006/10/15,67,1,1,3.865671642,0,2,0,1,,,,,,
2006/10/16,121,2,0,3.661157025,0.082644628,11,2,2,,,,,,
2006/10/17,145,3,0,3.744827586,0.103448276,11,4,3,,,,,,
2006/10/18,150,4,0,4.04,0,12,0,3,,,,,,
2006/10/19,124,5,0,3.620967742,0.080645161,9,2,2,,,,,,
2006/10/20,93,6,0,3.913978495,0.23655914,6,5,1,,,,,,
2006/10/21,88,7,1,3.659090909,0.090909091,3,2,1,,,,,,
2006/10/22,75,1,1,4.16,0.08,6,2,1,,,,,,
2006/10/23,128,2,0,4.1171875,0.1015625,16,3,2,,,,,,
2006/10/24,156,3,0,3.948717949,0.083333333,15,3,3,,,,,,
2006/10/25,183,4,0,4.016393443,0.016393443,11,1,3,,,,,,
2006/10/26,177,5,0,3.802259887,0.039548023,8,1,3,,,,,,
2006/10/27,141,6,0,3.893617021,0.063829787,11,2,3,,,,,,
2006/10/28,111,7,1,3.936936937,0.081081081,13,2,2,,,,,,
2006/10/29,116,1,1,3.810344828,0.068965517,14,2,2,,,,,,
2006/10/30,146,2,0,4.273972603,0.061643836,27,2,3,,,,,,
2006/10/31,137,3,0,3.861313869,0.102189781,12,3,3,,,,,,
2006/11/1,127,4,0,4.031496063,0.133858268,15,4,2,,,,,,
2006/11/2,205,5,0,3.863414634,0.473170732,10,15,3,,,,,,
2006/11/3,134,6,0,3.865671642,0.186567164,13,5,3,,,,,,
2006/11/4,80,7,1,3.8875,0,5,0,1,,,,,,
2006/11/5,81,1,1,3.864197531,0.086419753,10,2,1,,,,,,
2006/11/6,107,2,0,3.757009346,0.186915888,11,5,2,,,,,,
2006/11/7,134,3,0,4.126865672,0.141791045,15,3,3,,,,,,
2006/11/8,141,4,0,3.985815603,0.007092199,17,0,3,,,,,,
2006/11/9,144,5,0,4.048611111,0.131944444,14,4,3,,,,,,
2006/11/10,116,6,0,3.965517241,0.086206897,13,2,2,,,,,,
2006/11/11,82,7,1,3.731707317,0.097560976,9,2,1,,,,,,
2006/11/12,99,1,1,3.919191919,0.373737374,12,8,1,,,,,,
2006/11/13,107,2,0,4.028037383,0.140186916,13,3,2,,,,,,
2006/11/14,113,3,0,3.752212389,0.10619469,9,2,2,,,,,,
2006/11/15,113,4,0,3.920353982,0.115044248,12,3,2,,,,,,
2006/11/16,143,5,0,3.482517483,0.244755245,12,6,3,,,,,,
2006/11/17,79,6,0,3.82278481,0.139240506,5,2,1,,,,,,
2006/11/18,73,7,1,4.273972603,0,17,0,1,,,,,,
2006/11/19,70,1,1,4,0.128571429,5,2,1,,,,,,
2006/11/20,101,2,0,4.02970297,0.237623762,10,5,2,,,,,,
2006/11/21,106,3,0,4.028301887,0.160377358,13,3,2,,,,,,
2006/11/22,153,4,0,3.830065359,0.111111111,15,4,3,,,,,,
2006/11/23,87,5,0,4.045977011,0.091954023,7,2,1,,,,,,
2006/11/24,85,6,0,4.047058824,0.047058824,11,1,1,,,,,,
2006/11/25,57,7,1,3.842105263,0.070175439,5,1,1,,,,,,
2006/11/26,77,1,1,3.909090909,0.116883117,7,2,1,,,,,,
2006/11/27,105,2,0,3.904761905,0.114285714,9,3,2,,,,,,
2006/11/28,128,3,0,3.9375,0.078125,13,2,2,,,,,,
2006/11/29,139,4,0,3.834532374,0.129496403,13,4,3,,,,,,
2006/11/30,112,5,0,3.678571429,0.044642857,6,1,2,,,,,,
2006/12/1,118,6,0,3.983050847,0.06779661,10,2,2,,,,,,
2006/12/2,47,7,1,3.638297872,0.106382979,4,1,1,,,,,,
2006/12/3,78,1,1,3.628205128,0.076923077,6,1,1,,,,,,
2006/12/4,97,2,0,3.762886598,0.134020619,14,2,1,,,,,,
2006/12/5,98,3,0,3.744897959,0.193877551,7,4,1,,,,,,
2006/12/6,124,4,0,3.790322581,0.137096774,14,4,2,,,,,,
2006/12/7,95,5,0,3.873684211,0.178947368,3,4,1,,,,,,
2006/12/8,105,6,0,3.771428571,0.40952381,5,9,2,,,,,,
2006/12/9,84,7,1,4,0.083333333,7,2,1,,,,,,
2006/12/10,69,1,1,3.782608696,0.202898551,6,2,1,,,,,,
2006/12/11,120,2,0,3.775,0.291666667,9,8,2,,,,,,
2006/12/12,119,3,0,4,0.151260504,14,4,2,,,,,,
2006/12/13,115,4,0,3.808695652,0.269565217,10,7,2,,,,,,
2006/12/14,103,5,0,3.951456311,0.330097087,16,7,2,,,,,,
2006/12/15,104,6,0,3.576923077,0.221153846,9,5,2,,,,,,
2006/12/16,73,7,1,4.164383562,0.342465753,13,5,1,,,,,,
2006/12/17,95,1,1,3.8,0.2,9,3,1,,,,,,
2006/12/18,108,2,0,3.675925926,0.305555556,11,7,2,,,,,,
2006/12/19,103,3,0,3.990291262,0.213592233,11,5,2,,,,,,
2006/12/20,133,4,0,4.007518797,0.07518797,14,3,3,,,,,,
2006/12/21,122,5,0,3.967213115,0.254098361,10,7,2,,,,,,
2006/12/22,98,6,0,4.091836735,0.173469388,9,4,1,,,,,,
2006/12/23,76,7,1,3.986842105,0.118421053,11,2,1,,,,,,
2006/12/24,97,1,1,3.804123711,0.030927835,11,1,1,,,,,,
2006/12/25,46,2,0,4.195652174,0.108695652,7,1,1,,,,,,
2006/12/26,62,3,0,3.661290323,0,4,0,1,,,,,,
2006/12/27,136,4,0,3.772058824,0.161764706,11,4,3,,,,,,
2006/12/28,91,5,0,3.615384615,0.197802198,7,4,1,,,,,,
2006/12/29,86,6,0,3.930232558,0.058139535,7,1,1,,,,,,
2006/12/30,74,7,1,3.567567568,0.202702703,4,4,1,,,,,,
2006/12/31,108,1,1,2.898148148,0.175925926,1,5,2,,,,,,
2007/1/1,57,2,0,3.964912281,0.175438596,9,2,1,,,,,,
2007/1/2,128,3,0,3.6328125,0.28125,7,6,2,,,,,,
2007/1/3,128,4,0,3.734375,0.078125,10,2,2,,,,,,
2007/1/4,114,5,0,4.070175439,0.271929825,9,7,2,,,,,,
2007/1/5,92,6,0,4.076086957,0.163043478,12,4,1,,,,,,
2007/1/6,87,7,1,3.666666667,0.298850575,9,5,1,,,,,,
2007/1/7,82,1,1,3.792682927,0.06097561,5,1,1,,,,,,
2007/1/8,110,2,0,3.627272727,0.227272727,9,6,2,,,,,,
2007/1/9,110,3,0,4.127272727,0.136363636,12,4,2,,,,,,
2007/1/10,127,4,0,4.007874016,0.236220472,9,6,2,,,,,,
2007/1/11,118,5,0,3.762711864,0,8,0,2,,,,,,
2007/1/12,107,6,0,3.644859813,0.186915888,8,4,2,,,,,,
2007/1/13,53,7,1,3.981132075,0.169811321,2,2,1,,,,,,
2007/1/14,60,1,1,4.016666667,0.15,7,2,1,,,,,,
2007/1/15,80,2,0,4.1625,0.2875,10,6,1,,,,,,
2007/1/16,123,3,0,4.105691057,0.040650407,14,1,2,,,,,,
2007/1/17,105,4,0,3.704761905,0.161904762,4,4,2,,,,,,
2007/1/18,119,5,0,4,0.100840336,9,3,2,,,,,,
