time,number,weekday,isRest,severity,priority,severity_num,priority_num,category,number,category,interval,,,
2008/9/4,169,5,0,4.118343195,0.307692308,19,11,2,,,,,,
2008/9/5,151,6,0,3.907284768,0.278145695,12,10,2,,,,,,
2008/9/6,92,7,1,3.967391304,0.206521739,8,4,1,,,,,,
2008/9/7,102,1,1,4.068627451,0.294117647,14,7,1,,,,,,
2008/9/8,208,2,0,3.903846154,0.25,12,14,3,,,,,,
2008/9/9,159,3,0,3.962264151,0.27672956,11,11,2,,,,,,
2008/9/10,194,4,0,3.994845361,0.309278351,22,14,3,,,,,,
2008/9/11,206,5,0,4.053398058,0.22815534,13,10,3,,,,,,
2008/9/12,144,6,0,3.923611111,0.131944444,12,5,2,,,,,,
2008/9/13,81,7,1,4.222222222,0.24691358,8,5,1,,,,,,
2008/9/14,75,1,1,3.906666667,0.16,1,3,1,,,,,,
2008/9/15,166,2,0,4,0.277108434,12,11,2,,,,,,
2008/9/16,183,3,0,4.054644809,0.37704918,20,17,3,,,,,,
2008/9/17,166,4,0,3.927710843,0.373493976,19,14,2,,,,,,
2008/9/18,163,5,0,3.963190184,0.36196319,14,13,2,,,,,,
2008/9/19,156,6,0,3.897435897,0.455128205,12,16,2,,,,,,
2008/9/20,71,7,1,3.957746479,0.169014085,5,3,1,,,,,,
2008/9/21,94,1,1,3.861702128,0.234042553,8,5,1,,,,,,
2008/9/22,194,2,0,3.860824742,0.417525773,8,18,3,,,,,,
2008/9/23,134,3,0,3.992537313,0.328358209,14,10,2,,,,,,
2008/9/24,233,4,0,3.987124464,0.291845494,26,16,3,,,,,,
2008/9/25,218,5,0,4.105504587,0.339449541,27,17,3,,,,,,
2008/9/26,209,6,0,4.090909091,0.234449761,24,10,3,,,,,,
2008/9/27,121,7,1,4.157024793,0.256198347,18,8,2,,,,,,
2008/9/28,125,1,1,4.064,0.064,17,2,2,,,,,,
2008/9/29,167,2,0,4.101796407,0.305389222,13,12,2,,,,,,
2008/9/30,160,3,0,4.2125,0.24375,22,10,2,,,,,,
2008/10/1,163,4,0,4.061349693,0.472392638,20,19,2,,,,,,
2008/10/2,158,5,0,3.974683544,0.189873418,12,8,2,,,,,,
2008/10/3,143,6,0,3.846153846,0.160839161,12,5,2,,,,,,
2008/10/4,78,7,1,3.91025641,0.051282051,9,1,1,,,,,,
2008/10/5,112,1,1,3.830357143,0.151785714,11,4,1,,,,,,
2008/10/6,160,2,0,3.94375,0.475,16,18,2,,,,,,
2008/10/7,130,3,0,4.030769231,0.538461538,15,18,2,,,,,,
2008/10/8,161,4,0,3.857142857,0.304347826,11,10,2,,,,,,
2008/10/9,144,5,0,3.916666667,0.291666667,12,9,2,,,,,,
2008/10/10,115,6,0,4.043478261,0.2,13,5,1,,,,,,
2008/10/11,65,7,1,4.015384615,0.2,5,3,1,,,,,,
2008/10/12,84,1,1,3.761904762,0.119047619,9,2,1,,,,,,
2008/10/13,149,2,0,3.912751678,0.208053691,14,8,2,,,,,,
2008/10/14,165,3,0,3.818181818,0.278787879,11,11,2,,,,,,
2008/10/15,230,4,0,3.986956522,0.343478261,20,19,3,,,,,,
2008/10/16,153,5,0,3.986928105,0.320261438,15,11,2,,,,,,
2008/10/17,142,6,0,4.077464789,0.267605634,19,9,2,,,,,,
2008/10/18,77,7,1,3.688311688,0.155844156,7,3,1,,,,,,
2008/10/19,82,1,1,4.048780488,0.109756098,8,2,1,,,,,,
2008/10/20,200,2,0,3.88,0.345,12,17,3,,,,,,
2008/10/21,163,3,0,3.957055215,0.233128834,13,9,2,,,,,,
2008/10/22,180,4,0,3.822222222,0.572222222,7,23,3,,,,,,
2008/10/23,164,5,0,3.969512195,0.158536585,19,6,2,,,,,,
2008/10/24,127,6,0,3.763779528,0.307086614,8,9,2,,,,,,
2008/10/25,69,7,1,3.695652174,0.173913043,1,3,1,,,,,,
2008/10/26,50,1,1,4.1,0,6,0,1,,,,,,
2008/10/27,176,2,0,3.965909091,0.181818182,16,8,3,,,,,,
2008/10/28,154,3,0,3.792207792,0.305194805,14,11,2,,,,,,
2008/10/29,185,4,0,4.081081081,0.556756757,20,25,3,,,,,,
2008/10/30,176,5,0,3.914772727,0.3125,16,13,3,,,,,,
2008/10/31,121,6,0,3.917355372,0.32231405,14,9,2,,,,,,
2008/11/1,84,7,1,4.154761905,0.714285714,8,15,1,,,,,,
2008/11/2,99,1,1,4.101010101,0.262626263,13,6,1,,,,,,
2008/11/3,165,2,0,4.096969697,0.412121212,19,16,2,,,,,,
2008/11/4,162,3,0,4.067901235,0.364197531,14,14,2,,,,,,
2008/11/5,175,4,0,3.965714286,0.451428571,17,19,3,,,,,,
2008/11/6,196,5,0,3.964285714,0.321428571,19,15,3,,,,,,
2008/11/7,191,6,0,4.078534031,0.287958115,23,14,3,,,,,,
2008/11/8,96,7,1,3.791666667,0.333333333,8,8,1,,,,,,
2008/11/9,107,1,1,3.953271028,0.112149533,6,3,1,,,,,,
2008/11/10,197,2,0,4.126903553,0.69035533,23,34,3,,,,,,
2008/11/11,220,3,0,4.168181818,0.336363636,34,17,3,,,,,,
2008/11/12,203,4,0,4.004926108,0.068965517,15,3,3,,,,,,
2008/11/13,222,5,0,3.972972973,0.486486486,20,26,3,,,,,,
2008/11/14,162,6,0,3.888888889,0.395061728,14,15,2,,,,,,
2008/11/15,97,7,1,4.226804124,0.443298969,21,11,1,,,,,,
2008/11/16,128,1,1,4.1015625,0.53125,22,14,2,,,,,,
2008/11/17,185,2,0,3.718918919,0.654054054,19,29,3,,,,,,
2008/11/18,190,3,0,4.068421053,0.347368421,18,16,3,,,,,,
2008/11/19,200,4,0,4.03,0.455,18,21,3,,,,,,
2008/11/20,207,5,0,3.93236715,0.405797101,22,21,3,,,,,,
2008/11/21,145,6,0,3.882758621,0.268965517,12,10,2,,,,,,
2008/11/22,70,7,1,3.714285714,0.442857143,6,6,1,,,,,,
2008/11/23,72,1,1,4.180555556,0.513888889,5,9,1,,,,,,
2008/11/24,188,2,0,3.872340426,0.345744681,11,15,3,,,,,,
2008/11/25,156,3,0,4.038461538,0.288461538,12,11,2,,,,,,
2008/11/26,155,4,0,4,0.277419355,14,10,2,,,,,,
2008/11/27,109,5,0,4.036697248,0.100917431,11,2,1,,,,,,
2008/11/28,81,6,0,4,0.259259259,8,5,1,,,,,,
2008/11/29,69,7,1,3.594202899,0.275362319,5,5,1,,,,,,
2008/11/30,84,1,1,4.083333333,0.25,8,5,1,,,,,,
2008/12/1,172,2,0,4.075581395,0.418604651,17,18,3,,,,,,
2008/12/2,211,3,0,3.90521327,0.298578199,11,15,3,,,,,,
2008/12/3,154,4,0,3.850649351,0.363636364,15,13,2,,,,,,
2008/12/4,136,5,0,4.036764706,0.154411765,15,5,2,,,,,,
2008/12/5,164,6,0,4.018292683,0.37195122,14,15,2,,,,,,
2008/12/6,76,7,1,4.065789474,0.236842105,13,4,1,,,,,,
2008/12/7,102,1,1,3.823529412,0.147058824,8,4,1,,,,,,
2008/12/8,154,2,0,4.019480519,0.415584416,12,15,2,,,,,,
2008/12/9,180,3,0,3.927777778,0.338888889,14,15,3,,,,,,
2008/12/10,216,4,0,4.037037037,0.328703704,17,16,3,,,,,,
2008/12/11,182,5,0,3.895604396,0.335164835,17,14,3,,,,,,
2008/12/12,161,6,0,4.031055901,0.49689441,14,18,2,,,,,,
2008/12/13,75,7,1,3.733333333,0.053333333,7,1,1,,,,,,
2008/12/14,99,1,1,3.878787879,0.787878788,6,18,1,,,,,,
2008/12/15,145,2,0,3.820689655,0.275862069,9,10,2,,,,,,
2008/12/16,136,3,0,4.080882353,0.367647059,9,12,2,,,,,,
2008/12/17,204,4,0,3.985294118,0.37254902,19,18,3,,,,,,
2008/12/18,177,5,0,4.096045198,0.474576271,18,20,3,,,,,,
2008/12/19,138,6,0,4.210144928,0.449275362,21,15,2,,,,,,
2008/12/20,96,7,1,4.145833333,0.09375,17,2,1,,,,,,
2008/12/21,99,1,1,3.696969697,0.333333333,11,8,1,,,,,,
2008/12/22,160,2,0,4.01875,0.3125,21,11,2,,,,,,
2008/12/23,119,3,0,3.798319328,0.302521008,5,9,1,,,,,,
2008/12/24,70,4,0,4.085714286,0.142857143,9,2,1,,,,,,
2008/12/25,63,5,0,3.857142857,0.206349206,5,3,1,,,,,,
2008/12/26,68,6,0,4.044117647,0.279411765,4,4,1,,,,,,
2008/12/27,62,7,1,4.161290323,0.467741935,9,7,1,,,,,,
2008/12/28,67,1,1,3.880597015,0.089552239,6,2,1,,,,,,
2008/12/29,112,2,0,4.098214286,0.276785714,12,7,1,,,,,,
2008/12/30,137,3,0,3.98540146,0.372262774,13,12,2,,,,,,
2008/12/31,98,4,0,3.948979592,0.551020408,11,12,1,,,,,,
2009/1/1,83,5,0,3.638554217,0.253012048,3,5,1,,,,,,
2009/1/2,104,6,0,3.836538462,0.307692308,10,7,1,,,,,,
2009/1/3,75,7,1,4.08,0.16,14,3,1,,,,,,
2009/1/4,58,1,1,3.948275862,0.086206897,10,1,1,,,,,,
2009/1/5,151,2,0,3.940397351,0.556291391,13,18,2,,,,,,
2009/1/6,163,3,0,3.950920245,0.466257669,13,18,2,,,,,,
2009/1/7,156,4,0,4.096153846,0.294871795,19,11,2,,,,,,
2009/1/8,163,5,0,3.889570552,0.521472393,15,20,2,,,,,,
2009/1/9,144,6,0,3.965277778,0.361111111,9,13,2,,,,,,
2009/1/10,74,7,1,4.256756757,0.094594595,7,2,1,,,,,,
2009/1/11,72,1,1,4.138888889,0.555555556,15,10,1,,,,,,
2009/1/12,197,2,0,4.07106599,0.979695431,29,44,3,,,,,,
2009/1/13,147,3,0,4.068027211,0.551020408,13,19,2,,,,,,
2009/1/14,190,4,0,3.789473684,0.447368421,13,20,3,,,,,,
2009/1/15,167,5,0,3.922155689,0.694610778,6,29,2,,,,,,
2009/1/16,166,6,0,3.969879518,0.373493976,19,15,2,,,,,,
2009/1/17,86,7,1,3.953488372,0.302325581,9,8,1,,,,,,
2009/1/18,84,1,1,3.773809524,0.380952381,4,8,1,,,,,,
2009/1/19,117,2,0,3.905982906,0.102564103,4,3,1,,,,,,
2009/1/20,130,3,0,4.007692308,0.569230769,12,17,2,,,,,,
2009/1/21,194,4,0,3.809278351,0.448453608,13,21,3,,,,,,
2009/1/22,175,5,0,4.028571429,1.051428571,25,42,3,,,,,,
2009/1/23,179,6,0,3.882681564,0.48603352,16,20,3,,,,,,
2009/1/24,74,7,1,3.945945946,0.554054054,9,9,1,,,,,,
2009/1/25,86,1,1,3.953488372,0.197674419,6,4,1,,,,,,
2009/1/26,163,2,0,3.957055215,0.484662577,15,19,2,,,,,,
2009/1/27,159,3,0,3.836477987,0.446540881,13,16,2,,,,,,
2009/1/28,203,4,0,3.9408867,0.517241379,12,23,3,,,,,,
2009/1/29,204,5,0,4.009803922,0.284313725,20,13,3,,,,,,
2009/1/30,122,6,0,4.016393443,0.270491803,11,8,2,,,,,,
2009/1/31,77,7,1,3.74025974,0.220779221,4,4,1,,,,,,
2009/2/1,81,1,1,4.012345679,0.419753086,11,8,1,,,,,,
2009/2/2,168,2,0,4.089285714,0.18452381,18,7,2,,,,,,
2009/2/3,163,3,0,3.957055215,0.355828221,22,14,2,,,,,,
2009/2/4,180,4,0,4.038888889,0.266666667,18,11,3,,,,,,
2009/2/5,180,5,0,4.116666667,0.372222222,15,15,3,,,,,,
2009/2/6,146,6,0,3.952054795,0.424657534,12,14,2,,,,,,
2009/2/7,79,7,1,3.784810127,0.139240506,9,3,1,,,,,,
2009/2/8,112,1,1,4.125,0.196428571,10,5,1,,,,,,
2009/2/9,176,2,0,3.886363636,0.318181818,10,12,3,,,,,,
2009/2/10,187,3,0,3.983957219,0.363636364,24,15,3,,,,,,
2009/2/11,184,4,0,4.016304348,0.190217391,13,7,3,,,,,,
2009/2/12,175,5,0,3.931428571,0.68,15,29,3,,,,,,
2009/2/13,150,6,0,3.62,0.466666667,6,16,2,,,,,,
2009/2/14,78,7,1,3.782051282,0.294871795,8,5,1,,,,,,
2009/2/15,88,1,1,3.954545455,0.386363636,5,8,1,,,,,,
2009/2/16,131,2,0,3.992366412,0.160305344,14,4,2,,,,,,
2009/2/17,158,3,0,3.841772152,0.297468354,11,11,2,,,,,,
2009/2/18,180,4,0,4.033333333,0.366666667,14,14,3,,,,,,
2009/2/19,184,5,0,4.195652174,0.510869565,29,22,3,,,,,,
2009/2/20,159,6,0,3.874213836,0.427672956,14,16,2,,,,,,
2009/2/21,102,7,1,3.754901961,0.37254902,3,9,1,,,,,,
2009/2/22,70,1,1,4.042857143,0.371428571,9,7,1,,,,,,
2009/2/23,169,2,0,3.905325444,0.384615385,16,16,2,,,,,,
2009/2/24,132,3,0,3.863636364,0.515151515,12,16,2,,,,,,
2009/2/25,171,4,0,3.959064327,0.520467836,12,21,3,,,,,,
2009/2/26,218,5,0,3.866972477,0.371559633,20,18,3,,,,,,
2009/2/27,175,6,0,3.925714286,0.308571429,12,13,3,,,,,,
2009/2/28,99,7,1,4.080808081,0.525252525,14,12,1,,,,,,
2009/3/1,114,1,1,4.210526316,0.5,18,12,1,,,,,,
2009/3/2,224,2,0,4.004464286,0.575892857,10,27,3,,,,,,
2009/3/3,195,3,0,3.830769231,0.502564103,10,21,3,,,,,,
2009/3/4,223,4,0,3.928251121,0.367713004,17,18,3,,,,,,
2009/3/5,215,5,0,3.911627907,0.269767442,11,13,3,,,,,,
2009/3/6,173,6,0,3.832369942,0.341040462,13,13,3,,,,,,
2009/3/7,94,7,1,3.585106383,0.404255319,7,8,1,,,,,,
2009/3/8,83,1,1,3.927710843,0.253012048,6,5,1,,,,,,
2009/3/9,209,2,0,4.081339713,0.794258373,21,38,3,,,,,,
2009/3/10,241,3,0,4.01659751,0.53526971,18,29,3,,,,,,
2009/3/11,218,4,0,3.885321101,0.628440367,16,30,3,,,,,,
2009/3/12,219,5,0,4.02739726,0.808219178,23,40,3,,,,,,
2009/3/13,202,6,0,3.985148515,0.386138614,20,19,3,,,,,,
2009/3/14,123,7,1,4.016260163,0.276422764,13,8,2,,,,,,
2009/3/15,84,1,1,4.023809524,0.333333333,7,7,1,,,,,,
2009/3/16,164,2,0,3.804878049,0.384146341,13,14,2,,,,,,
2009/3/17,182,3,0,4.038461538,0.758241758,14,31,3,,,,,,
2009/3/18,193,4,0,3.865284974,0.668393782,15,29,3,,,,,,
2009/3/19,187,5,0,4.021390374,0.320855615,20,15,3,,,,,,
2009/3/20,178,6,0,4.129213483,0.713483146,19,30,3,,,,,,
2009/3/21,93,7,1,4.107526882,0.655913978,15,13,1,,,,,,
2009/3/22,116,1,1,3.879310345,0.655172414,8,18,1,,,,,,
2009/3/23,163,2,0,3.950920245,0.355828221,16,13,2,,,,,,
2009/3/24,191,3,0,4.052356021,0.465968586,12,20,3,,,,,,
2009/3/25,169,4,0,4.059171598,0.621301775,17,24,2,,,,,,
2009/3/26,163,5,0,3.883435583,0.515337423,12,21,2,,,,,,
2009/3/27,182,6,0,3.967032967,0.43956044,13,18,3,,,,,,
2009/3/28,86,7,1,3.76744186,0.290697674,7,6,1,,,,,,
2009/3/29,105,1,1,3.847619048,0.304761905,13,8,1,,,,,,
2009/3/30,181,2,0,3.944751381,0.364640884,14,14,3,,,,,,
2009/3/31,178,3,0,3.994382022,0.264044944,14,11,3,,,,,,
2009/4/1,193,4,0,3.813471503,0.502590674,16,23,3,,,,,,
2009/4/2,160,5,0,4.04375,0.34375,13,13,2,,,,,,
2009/4/3,165,6,0,3.824242424,0.248484848,15,9,2,,,,,,
2009/4/4,102,7,1,4.215686275,0.088235294,7,1,1,,,,,,
2009/4/5,92,1,1,4.163043478,0.25,8,5,1,,,,,,
2009/4/6,162,2,0,4.080246914,0.339506173,18,12,2,,,,,,
2009/4/7,190,3,0,4.005263158,0.536842105,20,24,3,,,,,,
2009/4/8,175,4,0,4.091428571,0.485714286,24,19,3,,,,,,
2009/4/9,175,5,0,4.137142857,0.434285714,21,19,3,,,,,,
2009/4/10,143,6,0,3.804195804,0.258741259,9,7,2,,,,,,
2009/4/11,96,7,1,3.927083333,0.354166667,8,8,1,,,,,,
2009/4/12,77,1,1,3.883116883,0.493506494,9,7,1,,,,,,
2009/4/13,151,2,0,3.920529801,0.357615894,12,11,2,,,,,,
2009/4/14,169,3,0,4.171597633,0.662721893,18,26,2,,,,,,
2009/4/15,203,4,0,3.812807882,0.556650246,16,26,3,,,,,,
2009/4/16,161,5,0,4.180124224,0.732919255,23,29,2,,,,,,
2009/4/17,138,6,0,4.050724638,0.391304348,16,12,2,,,,,,
2009/4/18,88,7,1,4.034090909,0.647727273,13,12,1,,,,,,
